coin,date,sc,state_final,armed_t,failed_t,hit_t
SOL,2022-01-24,1,hit,1.6430337e+18,,1.6430355e+18
SOL,2022-01-24,2,pending,,,
SOL,2022-01-25,1,failed,1.6431228e+18,1.6431246e+18,
SOL,2022-01-25,2,hit,1.6431318e+18,,1.6431327e+18
SOL,2022-01-26,1,hit,1.6432065e+18,,1.6432074e+18
SOL,2022-01-26,2,pending,,,
SOL,2022-01-27,1,armed,1.6433037e+18,,
SOL,2022-01-27,2,hit,1.6432929e+18,,1.6432938e+18
SOL,2022-01-28,1,failed,1.6433793e+18,1.6433811e+18,
SOL,2022-01-28,2,pending,,,
SOL,2022-01-31,1,pending,,,
SOL,2022-01-31,2,hit,1.6436385e+18,,1.643643e+18
SOL,2022-02-01,1,pending,,,
SOL,2022-02-01,2,failed,1.6437249e+18,1.6437267e+18,
SOL,2022-02-02,1,hit,1.6438113e+18,,1.6438122e+18
SOL,2022-02-02,2,pending,,,
SOL,2022-02-03,1,pending,,,
SOL,2022-02-03,2,hit,1.6438995e+18,,1.6439022e+18
SOL,2022-02-04,1,hit,1.6439886e+18,,1.6439922e+18
SOL,2022-02-04,2,failed,1.6439841e+18,1.6439877e+18,
SOL,2022-02-07,1,pending,,,
SOL,2022-02-07,2,hit,1.6442433e+18,,1.644246e+18
SOL,2022-02-08,1,failed,1.6443315e+18,1.6443333e+18,
SOL,2022-02-08,2,hit,1.6443297e+18,,1.6443333e+18
SOL,2022-02-09,1,hit,1.6444161e+18,,1.6444215e+18
SOL,2022-02-09,2,pending,,,
SOL,2022-02-10,1,hit,1.6445025e+18,,1.6445034e+18
SOL,2022-02-10,2,pending,,,
SOL,2022-02-11,1,failed,1.6445889e+18,1.6445979e+18,
SOL,2022-02-11,2,hit,1.6445961e+18,,1.6445979e+18
SOL,2022-02-14,1,hit,1.6448481e+18,,1.644849e+18
SOL,2022-02-14,2,pending,,,
SOL,2022-02-14,3,armed,1.6448517e+18,,
SOL,2022-02-15,1,armed,1.6449462e+18,,
SOL,2022-02-15,2,pending,,,
SOL,2022-02-16,1,armed,1.6450209e+18,,
SOL,2022-02-16,2,pending,,,
SOL,2022-02-17,1,pending,,,
SOL,2022-02-17,2,hit,1.6451073e+18,,1.64511e+18
SOL,2022-02-18,1,pending,,,
SOL,2022-02-18,2,hit,1.6451955e+18,,1.6451973e+18
SOL,2022-02-21,1,hit,1.6454529e+18,,1.6454565e+18
SOL,2022-02-21,2,armed,1.6454673e+18,,
SOL,2022-02-22,1,failed,1.645542e+18,1.6455465e+18,
SOL,2022-02-22,2,armed,1.6455465e+18,,
SOL,2022-02-22,3,failed,1.645542e+18,1.6455429e+18,
SOL,2022-02-23,1,pending,,,
SOL,2022-02-23,2,pending,,,
SOL,2022-02-24,1,pending,,,
SOL,2022-02-25,1,hit,1.6457985e+18,,1.6458012e+18
SOL,2022-02-25,2,failed,1.6458057e+18,1.6458066e+18,
SOL,2022-02-28,1,hit,1.6460586e+18,,1.6460595e+18
SOL,2022-03-01,1,hit,1.6461441e+18,,1.646145e+18
SOL,2022-03-02,1,pending,,,
SOL,2022-03-02,2,hit,1.6462305e+18,,1.6462314e+18
SOL,2022-03-02,3,pending,,,
SOL,2022-03-03,1,hit,1.6463178e+18,,1.6463205e+18
SOL,2022-03-03,2,pending,,,
SOL,2022-03-04,1,failed,1.6464141e+18,1.6464159e+18,
SOL,2022-03-04,2,pending,,,
SOL,2022-03-07,1,hit,1.6466625e+18,,1.6466634e+18
SOL,2022-03-07,2,armed,1.6466733e+18,,
SOL,2022-03-08,1,pending,,,
SOL,2022-03-08,2,hit,1.6467489e+18,,1.6467579e+18
SOL,2022-03-08,3,pending,,,
SOL,2022-03-09,1,failed,1.6468371e+18,1.6468506e+18,
SOL,2022-03-09,2,pending,,,
SOL,2022-03-10,1,hit,1.6469217e+18,,1.6469235e+18
SOL,2022-03-11,1,pending,,,
SOL,2022-03-11,2,hit,1.6470081e+18,,1.647009e+18
SOL,2022-03-11,3,pending,,,
SOL,2022-03-14,1,failed,1.64727e+18,1.6472781e+18,
SOL,2022-03-14,2,pending,,,
SOL,2022-03-15,1,hit,1.6473609e+18,,1.6473618e+18
SOL,2022-03-15,2,failed,1.6473519e+18,1.6473555e+18,
SOL,2022-03-16,1,armed,1.6474365e+18,,
SOL,2022-03-16,2,pending,,,
SOL,2022-03-17,1,pending,,,
SOL,2022-03-17,2,hit,1.6475229e+18,,1.6475238e+18
SOL,2022-03-18,1,pending,,,
SOL,2022-03-18,2,hit,1.6476093e+18,,1.6476165e+18
SOL,2022-03-21,1,hit,1.647882e+18,,1.6478847e+18
SOL,2022-03-21,2,failed,1.6478685e+18,1.647873e+18,
SOL,2022-03-22,1,armed,1.6479585e+18,,
SOL,2022-03-22,2,failed,1.6479549e+18,1.6479567e+18,
SOL,2022-03-22,3,failed,1.6479585e+18,1.6479594e+18,
SOL,2022-03-23,1,pending,,,
SOL,2022-03-23,2,hit,1.6480413e+18,,1.6480422e+18
SOL,2022-03-24,1,failed,1.6481367e+18,1.6481448e+18,
SOL,2022-03-24,2,failed,1.6481277e+18,1.6481304e+18,
SOL,2022-03-24,3,armed,1.6481367e+18,,
SOL,2022-03-25,1,hit,1.6482141e+18,,1.6482159e+18
SOL,2022-03-25,2,pending,,,
SOL,2022-03-28,1,failed,1.6484796e+18,1.6484823e+18,
SOL,2022-03-28,2,failed,1.6484832e+18,1.6484886e+18,
SOL,2022-03-29,1,hit,1.6485597e+18,,1.6485606e+18
SOL,2022-03-30,1,pending,,,
SOL,2022-03-30,2,hit,1.6486461e+18,,1.648647e+18
SOL,2022-03-31,1,failed,1.6487388e+18,1.6487406e+18,
SOL,2022-03-31,2,hit,1.6487334e+18,,1.6487352e+18
SOL,2022-03-31,3,hit,1.6487388e+18,,1.648746e+18
SOL,2022-04-01,1,hit,1.6488189e+18,,1.6488198e+18
SOL,2022-04-01,2,pending,,,
SOL,2022-04-04,1,hit,1.6490781e+18,,1.6490853e+18
SOL,2022-04-04,2,pending,,,
SOL,2022-04-05,1,hit,1.6491681e+18,,1.6491699e+18
SOL,2022-04-05,2,pending,,,
SOL,2022-04-06,1,pending,,,
SOL,2022-04-06,2,hit,1.6492527e+18,,1.6492536e+18
SOL,2022-04-07,1,pending,,,
SOL,2022-04-07,2,pending,,,
SOL,2022-04-08,1,failed,1.6494237e+18,1.6494282e+18,
SOL,2022-04-08,2,failed,1.6494282e+18,1.6494381e+18,
SOL,2022-04-11,1,pending,,,
SOL,2022-04-11,2,armed,1.6496829e+18,,
SOL,2022-04-12,1,hit,1.6497693e+18,,1.6497702e+18
SOL,2022-04-12,2,failed,1.6497738e+18,1.6497765e+18,
SOL,2022-04-12,3,failed,1.6497693e+18,1.6497702e+18,
SOL,2022-04-13,1,hit,1.6498584e+18,,1.6498629e+18
SOL,2022-04-14,1,hit,1.6499448e+18,,1.6499457e+18
SOL,2022-04-14,2,failed,1.6499421e+18,1.6499439e+18,
SOL,2022-04-15,1,failed,1.6500375e+18,1.6500393e+18,
SOL,2022-04-15,2,hit,1.6500285e+18,,1.6500312e+18
SOL,2022-04-18,1,hit,1.6502877e+18,,1.6503021e+18
SOL,2022-04-18,2,pending,,,
SOL,2022-04-19,1,pending,,,
SOL,2022-04-19,2,hit,1.6503741e+18,,1.650375e+18
SOL,2022-04-20,1,hit,1.6504623e+18,,1.6504632e+18
SOL,2022-04-20,2,pending,,,
SOL,2022-04-21,1,hit,1.6505469e+18,,1.6505478e+18
SOL,2022-04-21,2,pending,,,
SOL,2022-04-21,3,pending,,,
SOL,2022-04-22,1,pending,,,
SOL,2022-04-22,2,hit,1.6506333e+18,,1.6506351e+18
SOL,2022-04-25,1,hit,1.650897e+18,,1.6509051e+18
SOL,2022-04-25,2,pending,,,
SOL,2022-04-26,1,hit,1.6509789e+18,,1.6509807e+18
SOL,2022-04-26,2,pending,,,
SOL,2022-04-27,1,pending,,,
SOL,2022-04-27,2,failed,1.6510653e+18,1.6510671e+18,
SOL,2022-04-27,3,pending,,,
SOL,2022-04-28,1,armed,1.6511688e+18,,
SOL,2022-04-28,2,hit,1.6511517e+18,,1.6511535e+18
SOL,2022-04-29,1,hit,1.6512507e+18,,1.6512516e+18
SOL,2022-04-29,2,failed,1.6512408e+18,1.6512507e+18,
SOL,2022-05-02,1,failed,1.6514973e+18,1.6515117e+18,
SOL,2022-05-02,2,armed,1.6515126e+18,,
SOL,2022-05-03,1,hit,1.6515855e+18,,1.6515963e+18
SOL,2022-05-03,2,pending,,,
SOL,2022-05-04,1,pending,,,
SOL,2022-05-04,2,pending,,,
SOL,2022-05-05,1,hit,1.6517583e+18,,1.6517601e+18
SOL,2022-05-05,2,pending,,,
SOL,2022-05-06,1,failed,1.6518429e+18,1.6518447e+18,
SOL,2022-05-06,2,failed,1.6518447e+18,1.6518483e+18,
SOL,2022-05-09,1,pending,,,
SOL,2022-05-09,2,hit,1.6521021e+18,,1.652103e+18
SOL,2022-05-10,1,failed,1.6521885e+18,1.6521903e+18,
SOL,2022-05-10,2,hit,1.652193e+18,,1.6521957e+18
SOL,2022-05-10,3,hit,1.6521885e+18,,1.6521957e+18
SOL,2022-05-11,1,hit,1.6522749e+18,,1.6522758e+18
SOL,2022-05-11,2,pending,,,
SOL,2022-05-12,1,hit,1.6523613e+18,,1.6523676e+18
SOL,2022-05-12,2,pending,,,
SOL,2022-05-13,1,hit,1.6524504e+18,,1.6524513e+18
SOL,2022-05-13,2,failed,1.6524477e+18,1.6524504e+18,
SOL,2022-05-16,1,failed,1.6527132e+18,1.6527168e+18,
SOL,2022-05-16,2,failed,1.6527069e+18,1.6527096e+18,
SOL,2022-05-17,1,failed,1.6527951e+18,1.6527969e+18,
SOL,2022-05-17,2,armed,1.6527987e+18,,
SOL,2022-05-18,1,hit,1.6528797e+18,,1.6528806e+18
SOL,2022-05-19,1,armed,1.6529733e+18,,
SOL,2022-05-19,2,pending,,,
SOL,2022-05-20,1,pending,,,
SOL,2022-05-20,2,hit,1.6530525e+18,,1.6530552e+18
SOL,2022-05-20,3,pending,,,
SOL,2022-05-23,1,pending,,,
SOL,2022-05-23,2,hit,1.6533117e+18,,1.6533153e+18
SOL,2022-05-23,3,pending,,,
SOL,2022-05-24,1,hit,1.6533981e+18,,1.653399e+18
SOL,2022-05-24,2,failed,1.6534089e+18,1.6534098e+18,
SOL,2022-05-25,1,pending,,,
SOL,2022-05-25,2,pending,,,
SOL,2022-05-26,1,hit,1.6535709e+18,,1.6535718e+18
SOL,2022-05-27,1,armed,1.6536735e+18,,
SOL,2022-05-27,2,failed,1.6536573e+18,1.6536735e+18,
SOL,2022-05-30,1,hit,1.6539165e+18,,1.6539174e+18
SOL,2022-05-30,2,pending,,,
SOL,2022-05-31,1,hit,1.6540029e+18,,1.6540047e+18
SOL,2022-05-31,2,pending,,,
SOL,2022-06-01,1,pending,,,
SOL,2022-06-01,2,hit,1.6540938e+18,,1.6540947e+18
SOL,2022-06-02,1,pending,,,
SOL,2022-06-02,2,armed,1.6541757e+18,,
SOL,2022-06-02,3,pending,,,
SOL,2022-06-03,1,hit,1.6542621e+18,,1.654263e+18
SOL,2022-06-06,1,pending,,,
SOL,2022-06-06,2,pending,,,
SOL,2022-06-07,1,pending,,,
SOL,2022-06-07,2,armed,1.6546086e+18,,
SOL,2022-06-08,1,pending,,,
SOL,2022-06-08,2,failed,1.6546968e+18,1.6547103e+18,
SOL,2022-06-09,1,pending,,,
SOL,2022-06-09,2,hit,1.6547805e+18,,1.6547814e+18
SOL,2022-06-09,3,pending,,,
SOL,2022-06-10,1,pending,,,
SOL,2022-06-10,2,hit,1.6548669e+18,,1.6548678e+18
SOL,2022-06-13,1,failed,1.6551288e+18,1.6551315e+18,
SOL,2022-06-13,2,pending,,,
SOL,2022-06-14,1,pending,,,
SOL,2022-06-15,1,hit,1.6552989e+18,,1.6553007e+18
SOL,2022-06-16,1,failed,1.655388e+18,1.6553925e+18,
SOL,2022-06-16,2,failed,1.6553853e+18,1.655388e+18,
SOL,2022-06-17,1,pending,,,
SOL,2022-06-17,2,failed,1.6554717e+18,1.6554735e+18,
SOL,2022-06-17,3,pending,,,
SOL,2022-06-20,1,failed,1.6557336e+18,1.6557354e+18,
SOL,2022-06-20,2,pending,,,
SOL,2022-06-21,1,pending,,,
SOL,2022-06-21,2,hit,1.6558227e+18,,1.6558236e+18
SOL,2022-06-22,1,pending,,,
SOL,2022-06-22,2,hit,1.6559046e+18,,1.6559082e+18
SOL,2022-06-23,1,hit,1.6559964e+18,,1.6559973e+18
SOL,2022-06-23,2,failed,1.6559901e+18,1.6559964e+18,
SOL,2022-06-23,3,armed,1.6559973e+18,,
SOL,2022-06-24,1,hit,1.6560765e+18,,1.6560774e+18
SOL,2022-06-27,1,hit,1.6563375e+18,,1.6563384e+18
SOL,2022-06-27,2,pending,,,
SOL,2022-06-28,1,failed,1.6564239e+18,1.6564257e+18,
SOL,2022-06-28,2,hit,1.6564266e+18,,1.6564275e+18
SOL,2022-06-28,3,hit,1.6564239e+18,,1.6564275e+18
SOL,2022-06-29,1,pending,,,
SOL,2022-06-29,2,failed,1.6565103e+18,1.6565121e+18,
SOL,2022-06-30,1,hit,1.6565967e+18,,1.6565976e+18
SOL,2022-07-01,1,failed,1.6566831e+18,1.6566858e+18,
SOL,2022-07-01,2,pending,,,
SOL,2022-07-04,1,pending,,,
SOL,2022-07-04,2,hit,1.6569477e+18,,1.6569549e+18
SOL,2022-07-05,1,armed,1.6570269e+18,,
SOL,2022-07-05,2,armed,1.6570431e+18,,
SOL,2022-07-06,1,pending,,,
SOL,2022-07-06,2,pending,,,
SOL,2022-07-07,1,failed,1.6572006e+18,1.6572015e+18,
SOL,2022-07-07,2,hit,1.6572024e+18,,1.6572033e+18
SOL,2022-07-08,1,failed,1.6572861e+18,1.6572915e+18,
SOL,2022-07-08,2,hit,1.6572951e+18,,1.657296e+18
SOL,2022-07-11,1,failed,1.657548e+18,1.6575579e+18,
SOL,2022-07-11,2,pending,,,
SOL,2022-07-12,1,armed,1.6576317e+18,,
SOL,2022-07-12,2,pending,,,
SOL,2022-07-13,1,pending,,,
SOL,2022-07-13,2,pending,,,
SOL,2022-07-14,1,hit,1.6578108e+18,,1.6578135e+18
SOL,2022-07-14,2,pending,,,
SOL,2022-07-15,1,hit,1.6579026e+18,,1.6579044e+18
SOL,2022-07-15,2,pending,,,
SOL,2022-07-18,1,hit,1.6581654e+18,,1.6581663e+18
SOL,2022-07-18,2,pending,,,
SOL,2022-07-19,1,hit,1.6582365e+18,,1.6582374e+18
SOL,2022-07-19,2,pending,,,
SOL,2022-07-19,3,failed,1.6582365e+18,1.6582374e+18,
SOL,2022-07-20,1,hit,1.6583346e+18,,1.6583355e+18
SOL,2022-07-20,2,failed,1.6583238e+18,1.6583256e+18,
SOL,2022-07-21,1,failed,1.6584147e+18,1.6584165e+18,
SOL,2022-07-21,2,hit,1.6584201e+18,,1.658421e+18
SOL,2022-07-22,1,hit,1.6584957e+18,,1.6584984e+18
SOL,2022-07-22,2,pending,,,
SOL,2022-07-25,1,failed,1.6587567e+18,1.6587585e+18,
SOL,2022-07-25,2,pending,,,
SOL,2022-07-26,1,pending,,,
SOL,2022-07-26,2,failed,1.6588413e+18,1.6588476e+18,
SOL,2022-07-27,1,hit,1.6589277e+18,,1.6589295e+18
SOL,2022-07-27,2,pending,,,
SOL,2022-07-28,1,hit,1.6590141e+18,,1.6590159e+18
SOL,2022-07-28,2,failed,1.659015e+18,1.6590159e+18,
SOL,2022-07-29,1,pending,,,
SOL,2022-07-29,2,hit,1.6591023e+18,,1.659105e+18
SOL,2022-08-01,1,hit,1.6593597e+18,,1.6593606e+18
SOL,2022-08-01,2,failed,1.6593633e+18,1.6593705e+18,
SOL,2022-08-02,1,hit,1.6594506e+18,,1.6594569e+18
SOL,2022-08-02,2,failed,1.6594461e+18,1.6594506e+18,
SOL,2022-08-03,1,armed,1.6595325e+18,,
SOL,2022-08-04,1,hit,1.6596324e+18,,1.6596333e+18
SOL,2022-08-05,1,hit,1.6597053e+18,,1.6597062e+18
SOL,2022-08-05,2,pending,,,
SOL,2022-08-08,1,pending,,,
SOL,2022-08-08,2,pending,,,
SOL,2022-08-09,1,failed,1.6600509e+18,1.6600545e+18,
SOL,2022-08-09,2,hit,1.6600545e+18,,1.6600554e+18
SOL,2022-08-10,1,hit,1.6601373e+18,,1.6601382e+18
SOL,2022-08-10,2,pending,,,
SOL,2022-08-11,1,armed,1.6602309e+18,,
SOL,2022-08-11,2,pending,,,
SOL,2022-08-12,1,hit,1.6603101e+18,,1.660311e+18
SOL,2022-08-12,2,pending,,,
SOL,2022-08-15,1,pending,,,
SOL,2022-08-15,2,hit,1.6605702e+18,,1.6605792e+18
SOL,2022-08-16,1,armed,1.6606557e+18,,
SOL,2022-08-16,2,pending,,,
SOL,2022-08-17,1,pending,,,
SOL,2022-08-17,2,hit,1.6607421e+18,,1.660743e+18
SOL,2022-08-18,1,pending,,,
SOL,2022-08-18,2,pending,,,
SOL,2022-08-18,3,pending,,,
SOL,2022-08-19,1,pending,,,
SOL,2022-08-19,2,hit,1.6609149e+18,,1.6609275e+18
SOL,2022-08-22,1,hit,1.6611741e+18,,1.661175e+18
SOL,2022-08-23,1,failed,1.6612641e+18,1.6612722e+18,
SOL,2022-08-23,2,hit,1.6612605e+18,,1.6612614e+18
SOL,2022-08-23,3,pending,,,
SOL,2022-08-24,1,failed,1.6613469e+18,1.6613505e+18,
SOL,2022-08-24,2,pending,,,
SOL,2022-08-25,1,pending,,,
SOL,2022-08-26,1,hit,1.6615269e+18,,1.6615278e+18
SOL,2022-08-26,2,hit,1.6615197e+18,,1.6615206e+18
SOL,2022-08-29,1,pending,,,
SOL,2022-08-30,1,pending,,,
SOL,2022-08-30,2,hit,1.6618653e+18,,1.661868e+18
SOL,2022-08-31,1,pending,,,
SOL,2022-08-31,2,armed,1.6619571e+18,,
SOL,2022-08-31,3,pending,,,
SOL,2022-09-01,1,hit,1.6620381e+18,,1.6620417e+18
SOL,2022-09-02,1,armed,1.6621398e+18,,
SOL,2022-09-02,2,hit,1.6621245e+18,,1.6621254e+18
SOL,2022-09-05,1,armed,1.6623873e+18,,
SOL,2022-09-05,2,pending,,,
SOL,2022-09-06,1,failed,1.66248e+18,1.6624845e+18,
SOL,2022-09-06,2,failed,1.6624701e+18,1.6624791e+18,
SOL,2022-09-06,3,hit,1.66248e+18,,1.6624845e+18
SOL,2022-09-07,1,armed,1.6625565e+18,,
SOL,2022-09-07,2,pending,,,
SOL,2022-09-07,3,failed,1.6625565e+18,1.6625682e+18,
SOL,2022-09-08,1,failed,1.6626429e+18,1.6626447e+18,
SOL,2022-09-08,2,hit,1.6626447e+18,,1.6626456e+18
SOL,2022-09-09,1,pending,,,
SOL,2022-09-12,1,armed,1.6629975e+18,,
SOL,2022-09-12,2,pending,,,
SOL,2022-09-13,1,hit,1.6630749e+18,,1.6630758e+18
SOL,2022-09-13,2,pending,,,
SOL,2022-09-14,1,pending,,,
SOL,2022-09-15,1,pending,,,
SOL,2022-09-16,1,pending,,,
SOL,2022-09-16,2,hit,1.6633341e+18,,1.6633368e+18
SOL,2022-09-16,3,pending,,,
SOL,2022-09-19,1,hit,1.6635951e+18,,1.663596e+18
SOL,2022-09-19,2,pending,,,
SOL,2022-09-20,1,hit,1.6636797e+18,,1.6636806e+18
SOL,2022-09-20,2,pending,,,
SOL,2022-09-21,1,failed,1.6637688e+18,1.6637724e+18,
SOL,2022-09-21,2,failed,1.6637679e+18,1.6637706e+18,
SOL,2022-09-21,3,pending,,,
SOL,2022-09-22,1,pending,,,
SOL,2022-09-22,2,pending,,,
SOL,2022-09-23,1,failed,1.6639389e+18,1.6639416e+18,
SOL,2022-09-23,2,failed,1.6639425e+18,1.663956e+18,
SOL,2022-09-26,1,failed,1.6642026e+18,1.6642053e+18,
SOL,2022-09-26,2,pending,,,
SOL,2022-09-27,1,failed,1.6642863e+18,1.6642917e+18,
SOL,2022-09-27,2,hit,1.6642944e+18,,1.6642953e+18
SOL,2022-09-27,3,hit,1.6642863e+18,,1.6642953e+18
SOL,2022-09-28,1,pending,,,
SOL,2022-09-28,2,hit,1.6643709e+18,,1.6643718e+18
SOL,2022-09-29,1,hit,1.6644591e+18,,1.6644609e+18
SOL,2022-09-29,2,hit,1.6644636e+18,,1.6644672e+18
SOL,2022-09-30,1,hit,1.6645464e+18,,1.6645491e+18
SOL,2022-09-30,2,failed,1.6645446e+18,1.6645464e+18,
SOL,2022-10-03,1,hit,1.6648029e+18,,1.6648173e+18
SOL,2022-10-03,2,pending,,,
SOL,2022-10-03,3,armed,1.6648101e+18,,
SOL,2022-10-04,1,pending,,,
SOL,2022-10-04,2,armed,1.6648911e+18,,
SOL,2022-10-05,1,hit,1.6649757e+18,,1.6649766e+18
SOL,2022-10-05,2,pending,,,
SOL,2022-10-06,1,pending,,,
SOL,2022-10-06,2,hit,1.6650621e+18,,1.665063e+18
SOL,2022-10-07,1,pending,,,
SOL,2022-10-07,2,hit,1.6651485e+18,,1.6651494e+18
SOL,2022-10-10,1,pending,,,
SOL,2022-10-10,2,hit,1.6654212e+18,,1.6654221e+18
SOL,2022-10-11,1,pending,,,
SOL,2022-10-11,2,failed,1.665495e+18,1.6655076e+18,
SOL,2022-10-12,1,pending,,,
SOL,2022-10-12,2,armed,1.6655976e+18,,
SOL,2022-10-13,1,hit,1.6656705e+18,,1.665675e+18
SOL,2022-10-13,2,pending,,,
SOL,2022-10-14,1,hit,1.6657587e+18,,1.6657695e+18
SOL,2022-10-14,2,pending,,,
SOL,2022-10-17,1,armed,1.6660125e+18,,
SOL,2022-10-17,2,pending,,,
SOL,2022-10-18,1,armed,1.6661052e+18,,
SOL,2022-10-18,2,pending,,,
SOL,2022-10-19,1,hit,1.6661871e+18,,1.666188e+18
SOL,2022-10-19,2,pending,,,
SOL,2022-10-20,1,pending,,,
SOL,2022-10-20,2,armed,1.6662861e+18,,
SOL,2022-10-21,1,failed,1.6663608e+18,1.6663635e+18,
SOL,2022-10-21,2,failed,1.6663599e+18,1.6663608e+18,
SOL,2022-10-24,1,hit,1.6666173e+18,,1.6666227e+18
SOL,2022-10-24,2,pending,,,
SOL,2022-10-25,1,pending,,,
SOL,2022-10-25,2,hit,1.6667037e+18,,1.6667046e+18
SOL,2022-10-26,1,hit,1.6667901e+18,,1.666791e+18
SOL,2022-10-26,2,pending,,,
SOL,2022-10-27,1,failed,1.6668765e+18,1.6668882e+18,
SOL,2022-10-27,2,armed,1.6668882e+18,,
SOL,2022-10-28,1,hit,1.6669629e+18,,1.6669638e+18
SOL,2022-10-28,2,pending,,,
SOL,2022-10-31,1,hit,1.6672221e+18,,1.6672248e+18
SOL,2022-10-31,2,pending,,,
SOL,2022-11-01,1,pending,,,
SOL,2022-11-01,2,hit,1.6673121e+18,,1.6673256e+18
SOL,2022-11-02,1,failed,1.6674003e+18,1.6674066e+18,
SOL,2022-11-02,2,pending,,,
SOL,2022-11-03,1,failed,1.6674876e+18,1.6674885e+18,
SOL,2022-11-03,2,pending,,,
SOL,2022-11-04,1,hit,1.6675677e+18,,1.6675686e+18
SOL,2022-11-04,2,pending,,,
SOL,2022-11-04,3,failed,1.6675677e+18,1.6675686e+18,
SOL,2022-11-07,1,failed,1.6678305e+18,1.6678368e+18,
SOL,2022-11-07,2,failed,1.6678368e+18,1.6678404e+18,
SOL,2022-11-08,1,hit,1.6679169e+18,,1.6679187e+18
SOL,2022-11-08,2,hit,1.6679241e+18,,1.667925e+18
SOL,2022-11-09,1,pending,,,
SOL,2022-11-10,1,hit,1.6680897e+18,,1.6680906e+18
SOL,2022-11-11,1,hit,1.6681761e+18,,1.668177e+18
SOL,2022-11-11,2,pending,,,
SOL,2022-11-14,1,pending,,,
SOL,2022-11-15,1,pending,,,
SOL,2022-11-15,2,hit,1.6685217e+18,,1.6685226e+18
SOL,2022-11-16,1,hit,1.6686081e+18,,1.668609e+18
SOL,2022-11-16,2,pending,,,
SOL,2022-11-17,1,failed,1.668699e+18,1.6687008e+18,
SOL,2022-11-17,2,hit,1.6686945e+18,,1.6686954e+18
SOL,2022-11-18,1,pending,,,
SOL,2022-11-18,2,hit,1.6687827e+18,,1.6687836e+18
SOL,2022-11-21,1,armed,1.6690455e+18,,
SOL,2022-11-21,2,pending,,,
SOL,2022-11-22,1,hit,1.6691265e+18,,1.6691274e+18
SOL,2022-11-22,2,pending,,,
SOL,2022-11-23,1,armed,1.6692201e+18,,
SOL,2022-11-24,1,pending,,,
SOL,2022-11-24,2,hit,1.6692993e+18,,1.6693038e+18
SOL,2022-11-25,1,armed,1.6693857e+18,,
SOL,2022-11-25,2,pending,,,
SOL,2022-11-28,1,failed,1.6696476e+18,1.6696548e+18,
SOL,2022-11-29,1,failed,1.6697313e+18,1.669734e+18,
SOL,2022-11-29,2,pending,,,
SOL,2022-11-30,1,pending,,,
SOL,2022-11-30,2,hit,1.6698249e+18,,1.6698294e+18
SOL,2022-12-01,1,hit,1.6699041e+18,,1.669905e+18
SOL,2022-12-01,2,pending,,,
SOL,2022-12-02,1,failed,1.6699905e+18,1.6700013e+18,
SOL,2022-12-02,2,pending,,,
SOL,2022-12-05,1,pending,,,
SOL,2022-12-05,2,hit,1.6702497e+18,,1.6702533e+18
SOL,2022-12-06,1,pending,,,
SOL,2022-12-06,2,pending,,,
SOL,2022-12-07,1,pending,,,
SOL,2022-12-07,2,armed,1.670436e+18,,
SOL,2022-12-08,1,hit,1.6705089e+18,,1.6705098e+18
SOL,2022-12-08,2,pending,,,
SOL,2022-12-09,1,failed,1.6705953e+18,1.6706016e+18,
SOL,2022-12-09,2,pending,,,
SOL,2022-12-12,1,pending,,,
SOL,2022-12-13,1,pending,,,
SOL,2022-12-13,2,hit,1.6709409e+18,,1.6709418e+18
SOL,2022-12-14,1,failed,1.6710273e+18,1.6710309e+18,
SOL,2022-12-14,2,hit,1.67103e+18,,1.6710309e+18
SOL,2022-12-15,1,failed,1.6711173e+18,1.67112e+18,
SOL,2022-12-15,2,pending,,,
SOL,2022-12-16,1,hit,1.6712001e+18,,1.671201e+18
SOL,2022-12-19,1,pending,,,
SOL,2022-12-19,2,hit,1.6714593e+18,,1.6714674e+18
SOL,2022-12-20,1,pending,,,
SOL,2022-12-20,2,failed,1.6715457e+18,1.6715502e+18,
SOL,2022-12-20,3,pending,,,
SOL,2022-12-21,1,pending,,,
SOL,2022-12-21,2,armed,1.6716348e+18,,
SOL,2022-12-22,1,hit,1.6717203e+18,,1.6717212e+18
SOL,2022-12-22,2,pending,,,
SOL,2022-12-23,1,pending,,,
SOL,2022-12-23,2,failed,1.6718058e+18,1.6718103e+18,
SOL,2022-12-26,1,hit,1.6720695e+18,,1.6720704e+18
SOL,2022-12-26,2,pending,,,
SOL,2022-12-27,1,hit,1.6721523e+18,,1.6721532e+18
SOL,2022-12-27,2,pending,,,
SOL,2022-12-28,1,failed,1.6722369e+18,1.6722387e+18,
SOL,2022-12-29,1,failed,1.6723233e+18,1.6723251e+18,
SOL,2022-12-30,1,pending,,,
SOL,2022-12-30,2,hit,1.6724214e+18,,1.6724223e+18
SOL,2023-01-02,1,armed,1.6726689e+18,,
SOL,2023-01-03,1,hit,1.6727553e+18,,1.6727562e+18
SOL,2023-01-03,2,pending,,,
SOL,2023-01-03,3,failed,1.6727553e+18,1.6727562e+18,
SOL,2023-01-04,1,pending,,,
SOL,2023-01-04,2,hit,1.6728417e+18,,1.6728426e+18
SOL,2023-01-05,1,failed,1.6729281e+18,1.6729326e+18,
SOL,2023-01-05,2,pending,,,
SOL,2023-01-06,1,armed,1.6730154e+18,,
SOL,2023-01-06,2,pending,,,
SOL,2023-01-09,1,hit,1.6732764e+18,,1.6732791e+18
