coin,date,dtype,U,on_pos,don20
XRP,2024-12-23,normal,0.0466146056809404,0.8158396946564898,0.3003369005152598
XRP,2024-12-24,normal,0.0455884236137789,0.5009487666034176,0.43678299722255753
XRP,2024-12-25,normal,0.0325291515882588,0.2893258426966297,0.5117739403453688
XRP,2024-12-26,normal,0.0304256986158265,0.10142238713667283,0.4797729742784687
XRP,2024-12-27,normal,0.0297673513092572,0.6893732970027258,0.3090206496799903
XRP,2024-12-30,normal,0.0318857034724191,0.28260869565217456,0.2345127400072454
XRP,2024-12-31,normal,0.0297673513092572,0.7734806629834234,0.1283854166666667
XRP,2025-01-01,normal,0.0294631165429943,0.9419999999999975,0.16080729166666688
XRP,2025-01-02,normal,0.0313814866760168,0.6736613603473214,0.48528645833333367
XRP,2025-01-03,normal,0.0276953511374877,0.09652509652510005,0.5759114583333335
XRP,2025-01-06,normal,0.0257065032345929,0.269956458635701,0.5720052083333333
XRP,2025-01-07,normal,0.0265377494342728,0.27333333333333515,0.7276898734177216
XRP,2025-01-08,normal,0.0281381634372368,0.4618608549874299,0.5667699034432501
XRP,2025-01-09,normal,0.0379261482037176,0.12085944494180911,0.7524139187465843
XRP,2025-01-10,normal,0.0292226767971946,0.749636098981078,0.5389408099688479
XRP,2025-01-13,normal,0.0365222131370944,0.1934924078091104,0.8372245971719826
XRP,2025-01-14,normal,0.0365222131370944,0.44789356984479006,0.8678066425517922
XRP,2025-01-15,normal,0.0461118915792082,0.47742200328407197,0.9535906897530512
XRP,2025-01-16,normal,0.0473883555007487,0.9783529411764709,0.9525983729038684
XRP,2025-01-17,normal,0.044707216327853,0.3905013192612148,0.8897194930941192
XRP,2025-01-20,normal,0.0530573073759255,0.8029697315819525,0.6819230214790255
XRP,2025-01-21,normal,0.0466601498859564,0.6522702104097444,0.7765562210933356
XRP,2025-01-22,normal,0.0455884236137789,0.7158243579121796,0.8114842903575298
XRP,2025-01-23,normal,0.0401267159450898,0.028657616892911193,0.8169014084507042
XRP,2025-01-24,normal,0.0404940271309981,0.9291019581363946,0.7661471789315778
XRP,2025-01-27,normal,0.0429570429570429,0.5218617771509164,0.6852237686473873
XRP,2025-01-28,normal,0.035672385980349,0.8590146750524112,0.7126427202266857
XRP,2025-01-29,normal,0.0305986696230598,0.28462377317339194,0.7057258133745385
XRP,2025-01-30,normal,0.0265377494342728,0.5101123595505607,0.7124403987863024
XRP,2025-01-31,normal,0.0265377494342728,0.38340336134453634,0.7466282206306393
XRP,2025-02-03,normal,0.0530573073759255,0.7207704576125631,0.12738107906778753
XRP,2025-02-04,normal,0.047326141840716,0.5355104629042482,0.570323531217386
XRP,2025-02-05,normal,0.0327589077589077,0.6040404040404018,0.4643010620664253
XRP,2025-02-06,normal,0.0396959459459458,0.33518005540166046,0.381569069069069
XRP,2025-02-07,normal,0.0460144414554721,0.8861740166865323,0.3465340340340342
XRP,2025-02-10,normal,0.0433306709265175,0.693610469591996,0.41055273063461656
XRP,2025-02-11,normal,0.038584914306663,0.6356846473029055,0.4309581985075614
XRP,2025-02-12,normal,0.035028040820079,0.6149162861491618,0.4449372790907201
XRP,2025-02-13,normal,0.0345707360632733,0.23988005997001527,0.4867281169866241
XRP,2025-02-14,normal,0.0339240864551274,0.677020825979527,0.546676831381246
XRP,2025-02-17,normal,0.0323710395391463,0.4283501161889993,0.6633862360523944
XRP,2025-02-18,normal,0.0305986696230598,0.5268482490272387,0.6425215065423263
XRP,2025-02-19,normal,0.0323710395391463,0.6028309741881737,0.5723270440251574
XRP,2025-02-20,normal,0.0327589077589077,0.21166032953104844,0.7096608427543679
XRP,2025-02-21,normal,0.0321814824584542,0.43189368770763764,0.7042102028272894
XRP,2025-02-24,normal,0.0294631165429943,0.26477272727272816,0.5451675144711453
XRP,2025-02-25,normal,0.0354406130268199,0.7673992673992679,0.07425249169435248
XRP,2025-02-26,normal,0.0347896440129449,0.08892481810832763,0.33488793885218315
XRP,2025-02-27,normal,0.0328579418344518,0.7215967246673515,0.1742453685710585
XRP,2025-02-28,normal,0.0355064027939464,0.3223300970873778,0.17463401995077116
XRP,2025-03-03,normal,0.0484025559105431,0.31673081276884746,0.9433206106870228
XRP,2025-03-04,normal,0.0424768997379672,0.6569933396764993,0.41631679389312987
XRP,2025-03-05,normal,0.0403806584362139,0.5899172310007532,0.48024809160305326
XRP,2025-03-06,normal,0.038467627038151,0.6180159635119722,0.5236641221374045
XRP,2025-03-07,normal,0.0377198917456021,0.5520161290322586,0.6193702290076334
XRP,2025-03-10,normal,0.0417077986179665,0.7271682940838601,0.17910305343511448
XRP,2025-03-11,normal,0.0454036322905833,0.9674981103552535,0.06736641221374023
XRP,2025-03-12,normal,0.0417077986179665,0.6889534883720942,0.24667879890809832
XRP,2025-03-13,normal,0.0390117035110533,0.9361702127659587,0.3090081892629662
XRP,2025-03-14,normal,0.0403806584362139,0.8425275827482464,0.3209281164695177
XRP,2025-03-17,QUIET,0.0346200980392156,0.6410550458715566,0.35832575068243866
XRP,2025-03-18,QUIET,0.0338345864661654,0.174766355140186,0.3987261146496816
XRP,2025-03-19,QUIET,0.0306859205776174,0.862637362637361,0.3504094631483166
XRP,2025-03-20,normal,0.0373325733827301,0.4389705882352927,0.5886260236578708
XRP,2025-03-21,normal,0.0376072690560322,0.17782426778242635,0.4878070973612376
XRP,2025-03-24,QUIET,0.0304256986158265,0.7685305591677519,0.7228253585310277
XRP,2025-03-25,QUIET,0.0300175487207905,0.6313131313131315,0.7373006299423668
XRP,2025-03-26,QUIET,0.0257065032345929,0.5054466230936837,0.736094357324755
XRP,2025-03-27,QUIET,0.0271819919303461,0.2451612903225812,0.6226964112512126
XRP,2025-03-28,QUIET,0.0271819919303461,0.20061538461538428,0.6391304347826091
XRP,2025-03-31,QUIET,0.0289082687338501,0.41999999999999776,0.3433333333333332
XRP,2025-04-01,QUIET,0.0280788685867657,0.5114899925871011,0.11674320028258578
XRP,2025-04-02,QUIET,0.0281381634372368,0.5415704387990768,0.20293182620981992
XRP,2025-04-03,normal,0.0339961513790891,0.4122516556291388,0.06535731968971756
XRP,2025-04-04,QUIET,0.0292076811360335,0.3670886075949347,0.16634920634920639
XRP,2025-04-07,normal,0.0423943729365041,0.4163925438596495,0.08151202749140883
XRP,2025-04-08,normal,0.0420918367346937,0.9119086460032632,0.29213598197829216
XRP,2025-04-09,normal,0.0420915599913213,0.48543689320388417,0.19244528619528622
XRP,2025-04-10,normal,0.0460144414554721,0.2586359610274575,0.4932659932659935
XRP,2025-04-11,normal,0.0420915599913213,0.7167630057803491,0.3955106621773289
XRP,2025-04-14,normal,0.0374180025618134,0.7587238285144573,0.5845265588914551
XRP,2025-04-15,normal,0.035672385980349,0.5080058224163035,0.59364896073903
XRP,2025-04-16,normal,0.0358695652173912,0.6501210653753019,0.6062322946175638
XRP,2025-04-17,normal,0.0327589077589077,0.8350730688935318,0.6439238251815318
XRP,2025-04-18,QUIET,0.0301421800947865,0.9735449735449764,0.715817694369973
XRP,2025-04-21,QUIET,0.0292935933961575,0.7162329615861216,0.7337959312411291
XRP,2025-04-22,QUIET,0.0289586665544237,0.8031674208144762,0.7445197918309416
XRP,2025-04-23,normal,0.0332853717026378,0.6166044776119397,0.9427001569858716
XRP,2025-04-24,normal,0.0327453862485709,0.3421284080914678,0.8798720186154738
XRP,2025-04-25,QUIET,0.0289169295478443,0.7592592592592603,0.8602385107620706
XRP,2025-04-28,QUIET,0.0262717536813923,0.6950207468879682,0.9154005524861872
XRP,2025-04-29,QUIET,0.0262717536813923,0.5360000000000003,0.8937928883343733
XRP,2025-04-30,QUIET,0.0269342487457091,0.562613430127045,0.7163603358293624
XRP,2025-05-01,QUIET,0.0228813559322034,0.8480801335559255,0.5855595667870033
XRP,2025-05-02,QUIET,0.0210557532621589,0.555288461538461,0.581039755351682
XRP,2025-05-05,QUIET,0.0222810702218975,0.1598240469208197,0.3679389312977106
XRP,2025-05-06,QUIET,0.022722491058279,0.1424501424501452,0.29038167938931275
XRP,2025-05-07,QUIET,0.021938775510204,0.45864661654134986,0.3584207279457116
XRP,2025-05-08,QUIET,0.0222810702218975,0.8952569169960501,0.27051202961135085
XRP,2025-05-09,QUIET,0.0250563063063062,0.7694388100067611,0.8895743368291176
XRP,2025-05-12,normal,0.0394072626608044,0.7308845577211374,0.7208749405611032
XRP,2025-05-13,normal,0.0321814824584542,0.7727583846680365,0.8076923076923073
XRP,2025-05-14,normal,0.0329301599687865,0.6630630630630608,0.8752598752598751
XRP,2025-05-15,normal,0.0313474734872114,0.2411290322580619,0.8187803187803188
XRP,2025-05-16,QUIET,0.0250527426160337,0.8347547974413613,0.5334372834372836
XRP,2025-05-19,QUIET,0.0269342487457091,0.26279216677195166,0.6068953568953567
XRP,2025-05-20,QUIET,0.0241324921135646,0.15994623655913753,0.5242550242550242
XRP,2025-05-21,QUIET,0.0232902033271718,0.33962264150943094,0.48302148302148296
XRP,2025-05-22,QUIET,0.0227243045579208,0.7075588599752207,0.5500693000693
XRP,2025-05-23,QUIET,0.0225878416062465,0.0906958561376077,0.6122661122661118
XRP,2025-05-26,QUIET,0.0228814686710123,0.5704225352112677,0.4573804573804571
XRP,2025-05-27,QUIET,0.021938775510204,0.9116117850953189,0.37459165154264945
XRP,2025-05-28,QUIET,0.0219326818675352,0.6102564102564091,0.3707426018983812
XRP,2025-05-29,QUIET,0.0227342549923195,0.8239202657807283,0.11134453781512574
XRP,2025-05-30,normal,0.024963503649635,0.4990019960079834,0.04131652661064438
XRP,2025-06-02,QUIET,0.022722491058279,0.13984674329501645,0.17441454037049922
XRP,2025-06-03,QUIET,0.021938775510204,0.8162729658792621,0.20464872422229946
XRP,2025-06-04,normal,0.0226146614153219,0.6649214659685905,0.3354314720812185
XRP,2025-06-05,QUIET,0.0204735315759857,0.6564417177914076,0.3033707865168532
XRP,2025-06-06,QUIET,0.0215664018161179,0.9230769230769199,0.08198669201520901
XRP,2025-06-09,normal,0.0219649747699614,0.8775894538606406,0.4940589353612163
XRP,2025-06-10,QUIET,0.0216570812365205,0.5813559322033925,0.6226235741444863
XRP,2025-06-11,normal,0.0232902033271718,0.7076023391812836,0.5900665399239539
XRP,2025-06-12,normal,0.0226503514709712,0.036290322580641264,0.5021387832699618
XRP,2025-06-13,normal,0.0226724553786782,0.6145922746781096,0.4346959122632113
XRP,2025-06-16,QUIET,0.0206185567010309,0.957403651115619,0.3604336043360444
XRP,2025-06-17,normal,0.025314150427973,0.04719283970708095,0.64167862266858
XRP,2025-06-18,QUIET,0.0202343984774117,0.3301886792452848,0.35832137733142
XRP,2025-06-19,normal,0.0226503514709712,0.07945205479451745,0.3995695839311341
XRP,2025-06-20,normal,0.0206185567010309,0.8918918918918916,0.37912482065997183
XRP,2025-06-23,normal,0.0276177230280151,0.628787878787879,0.2534916201117315
XRP,2025-06-24,normal,0.0259268861809696,0.7812244897959209,0.5821694599627558
XRP,2025-06-25,normal,0.0234509056244041,0.7293447293447268,0.6552607076350093
XRP,2025-06-26,normal,0.0247965171304183,0.01639344262295423,0.646182495344507
XRP,2025-06-27,normal,0.0226724553786782,0.2815964523281622,0.4587988826815641
XRP,2025-06-30,normal,0.0247965171304183,0.17588932806324298,0.6932029795158292
XRP,2025-07-01,normal,0.025314150427973,0.10714285714285537,0.7632681564245816
XRP,2025-07-02,normal,0.0232902033271718,0.4173728813559274,0.6151154653603919
XRP,2025-07-03,normal,0.0263655710569873,0.8213058419243978,0.7588056916258452
XRP,2025-07-04,normal,0.0250527426160337,0.47744945567651703,0.8131560531840442
XRP,2025-07-07,normal,0.0250563063063062,0.6502347417840412,0.8658070678127984
XRP,2025-07-08,normal,0.0243415982956348,0.8568702290076367,0.8138751683879658
XRP,2025-07-09,normal,0.0249027237354085,0.9240924092409251,0.9036820835204312
XRP,2025-07-10,normal,0.0262717536813923,0.8646288209606978,0.9519692603266092
XRP,2025-07-11,normal,0.0370072405470634,0.7849462365591396,0.9686125852918875
XRP,2025-07-14,normal,0.0424361493123773,0.8076100897819567,0.8470095825531446
XRP,2025-07-15,normal,0.0364878373875375,0.6322701688555362,0.9206529600165306
XRP,2025-07-16,normal,0.0353035571008292,0.8563151796060252,0.8801529083583014
XRP,2025-07-17,normal,0.0406401726308219,0.8833922261484106,0.9399748281537417
XRP,2025-07-18,EXPANSION,0.044707216327853,0.34396617986164574,0.9519033830072743
XRP,2025-07-21,normal,0.0407800250345872,0.7289666854884248,0.8634020618556704
XRP,2025-07-22,normal,0.0406401726308219,0.6396866840731061,0.9260490789386182
XRP,2025-07-23,EXPANSION,0.045314775853698,0.16168148746968497,0.9246944766846452
XRP,2025-07-24,normal,0.0436801625308373,0.7558552164655785,0.6744043148767668
XRP,2025-07-25,normal,0.0390117035110533,0.6156230626162419,0.6468169670389915
XRP,2025-07-28,normal,0.0371601634032962,0.30420711974110237,0.7013170938960489
XRP,2025-07-29,normal,0.0370081199250467,0.5505617977528077,0.6059272300469484
XRP,2025-07-30,normal,0.0365914786967419,0.07706766917293231,0.5797570211423163
XRP,2025-07-31,normal,0.035216872264226,0.7602495543672023,0.5089658774373261
XRP,2025-08-01,normal,0.0265377494342728,0.499682539682539,0.3602926438163963
XRP,2025-08-04,normal,0.0272642638648756,0.6697952218430037,0.23587434330438495
XRP,2025-08-05,normal,0.0276953511374877,0.6005385996409324,0.36839283799721245
XRP,2025-08-06,normal,0.0248078266946191,0.6040268456375828,0.25120617561916997
XRP,2025-08-07,normal,0.0248078266946191,0.9282836422240118,0.28176262463814733
XRP,2025-08-08,normal,0.0289586665544237,0.6678674351585008,0.6421052631578946
XRP,2025-08-11,normal,0.0309556763325795,0.2963400236127497,0.5395556600446688
XRP,2025-08-12,normal,0.0258605314785089,0.6353591160221029,0.48731642189586133
XRP,2025-08-13,normal,0.0306552130705743,0.847107438016532,0.8244461420932008
XRP,2025-08-14,EXPANSION,0.0419389978213508,0.12318840579710384,0.8348357524828114
XRP,2025-08-15,normal,0.0316274634456453,0.6752312435765672,0.5365928189457604
XRP,2025-08-18,normal,0.0286057211442286,0.13872832369942206,0.5495798319327729
XRP,2025-08-19,normal,0.0265377494342728,0.3553511705685626,0.5097020626432389
XRP,2025-08-20,normal,0.0258078507915853,0.6177370030581047,0.20290297937356708
XRP,2025-08-21,normal,0.030996758508914,0.18397291196387988,0.3410236822001527
XRP,2025-08-22,normal,0.0230204081632653,0.01831501831501899,0.18930481283422454
XRP,2025-08-25,normal,0.0377198917456021,0.17585692995529068,0.40540090015002483
XRP,2025-08-26,normal,0.0280788685867657,0.6457680250783691,0.1263543923987333
XRP,2025-08-27,normal,0.026623285754268,0.33723196881091866,0.3828971495249213
XRP,2025-08-28,normal,0.0234163914740319,0.8637083993660863,0.31038506417736283
XRP,2025-08-29,normal,0.0245723172628305,0.24026451138868626,0.3234259584945479
XRP,2025-09-01,normal,0.026065624041705,0.4963662790697662,0.025897088693297012
XRP,2025-09-02,normal,0.0274384514189063,0.7041522491349503,0.0939268777726791
XRP,2025-09-03,normal,0.0223251198941623,0.845588235294119,0.25164448523787714
XRP,2025-09-04,normal,0.0208101828467521,0.5582822085889578,0.3201744820065434
XRP,2025-09-05,normal,0.0234163914740319,0.8636959370904356,0.2117775354416578
XRP,2025-09-08,normal,0.0241324921135646,0.8114343029087245,0.41695702671312396
XRP,2025-09-09,normal,0.0224009190120619,0.6867704280155649,0.632288037166086
XRP,2025-09-10,normal,0.0241324921135646,0.6867704280155664,0.5804878048780489
XRP,2025-09-11,normal,0.0232902033271718,0.536502546689298,0.6641114982578399
XRP,2025-09-12,normal,0.0244808743169398,0.4309484193011634,0.7951219512195122
XRP,2025-09-15,normal,0.0221554637626737,0.40633245382585914,0.6766332172844561
XRP,2025-09-16,normal,0.020812685827552,0.7576112412178017,0.6131476551300434
XRP,2025-09-17,normal,0.0196467991169978,0.10727272727272726,0.696498054474708
XRP,2025-09-18,normal,0.0236514522821576,0.9933649289099512,0.7917263977063279
XRP,2025-09-19,normal,0.0208182038247397,0.11281337047354051,0.7700184312922388
XRP,2025-09-22,normal,0.0254729350065556,0.4021002710027096,0.506858710562414
XRP,2025-09-23,normal,0.0203417412530512,0.696009389671361,0.31763260290804823
XRP,2025-09-24,normal,0.020123839009288,0.960375391032325,0.2604955969690767
XRP,2025-09-25,normal,0.021938775510204,0.05242463958060291,0.46733565431087465
XRP,2025-09-26,normal,0.0259067357512953,0.36488169364881706,0.09420438255171051
XRP,2025-09-29,normal,0.0216892596454639,0.24132730015082968,0.34794183903338133
XRP,2025-09-30,normal,0.0204261232051875,0.1725543478260883,0.3739504403030929
XRP,2025-10-01,normal,0.022722491058279,0.9412617839013795,0.3057546590210939
XRP,2025-10-02,normal,0.0241324921135646,0.6415094339622627,0.514028261314766
XRP,2025-10-03,normal,0.0249027237354085,0.6247689463955653,0.699160352242474
XRP,2025-10-06,normal,0.0232902033271718,0.7448789571694595,0.6155585707824517
XRP,2025-10-07,normal,0.0224382946896036,0.2765217391304308,0.6576209859791956
XRP,2025-10-08,normal,0.0224009190120619,0.9053254437869839,0.34938941655359573
XRP,2025-10-09,normal,0.0228814686710123,0.3501303214595985,0.45289584886900375
XRP,2025-10-10,normal,0.020123839009288,0.6972704714640184,0.26000497141436724
XRP,2025-10-13,normal,0.0331525015069319,0.4542750929368021,0.6902736385803305
XRP,2025-10-14,normal,0.0360198584556882,0.18788452437293082,0.7319967488485505
XRP,2025-10-15,normal,0.0332853717026378,0.2185714285714272,0.6767813600650229
XRP,2025-10-16,normal,0.0334014996591682,0.9528846153846142,0.6267136277431589
XRP,2025-10-17,normal,0.0390117035110533,0.44306812767984793,0.5817935518829584
XRP,2025-10-20,normal,0.0358695652173912,0.8204309656823628,0.6158222703874289
XRP,2025-10-21,normal,0.0332853717026378,0.2984644913627628,0.6721755621782715
XRP,2025-10-22,normal,0.0359523328620481,0.28383128295254656,0.6328366296396641
XRP,2025-10-23,normal,0.0332853717026378,0.6728110599078334,0.6033143167617495
XRP,2025-10-24,normal,0.0334014996591682,0.9001218026796592,0.6275243493094149
XRP,2025-10-27,normal,0.0258728962572217,0.29512893982808014,0.7967256282557675
XRP,2025-10-28,normal,0.0271819919303461,0.5499999999999982,0.8259203831188268
XRP,2025-10-29,normal,0.0259268861809696,0.8549931600547228,0.8298068643129537
XRP,2025-10-30,normal,0.0289169295478443,0.4703459637561794,0.8186872196601173
XRP,2025-10-31,normal,0.0258202290817317,0.9827027027027045,0.4911312573906185
XRP,2025-11-03,normal,0.0276165347405451,0.13621262458471878,0.6633819471817107
XRP,2025-11-04,normal,0.0288576198425948,0.2582781456953637,0.23551438707134417
XRP,2025-11-05,normal,0.033877943296492,0.9264613450659945,0.2199683042789221
